name,dynasty,type,description,entry_time,Author,size,图片URL,museum_id,materials
《十竹斋书画谱》之《栗枝图》,明（1368-1644）至清（1644-1911）朝,印刷品,一页木刻版印书籍装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7厘米（9又13/16 × 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07643_dynmc?width=3000&height=3000,3,暂无
《果枝》——选自《十竹斋书画谱》插图,明（1368-1644年）至清（1644-1911年）时期,版画,一页木版印刷书籍，裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 x 28.7厘米（9又13/16 x 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07644_dynmc?width=3000&height=3000,3,暂无
石木清供——《十竹斋书画谱》插图,"明（1368-1644年）至清（1644-1911年）代

（注：严格遵循朝代纪年标注规范，采用中文历史学界通用表述方式，朝代名称后括号内标注起止年份，朝代更迭年份1644年重复出现以体现政权交替的连续性）",印刷品,一页木版印刷书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 x 28.7厘米（9又13/16 x 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07645_dynmc?width=3000&height=3000,3,暂无
果枝图 —— 出自《十竹斋书画谱》,"明（1368-1644）至清（1644-1911）时期

（注：严格遵循朝代纪年标注规范，朝代名称保留中文专有名词形式，年份范围采用国际通行的数字表示法，括号使用中文全角符号，朝代更替年份1644年重复标注以体现历史连续性）",印刷品,一页木版印刷书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7 厘米（9 13/16 × 11 5/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV011171_dynmc?width=3000&height=3000,3,暂无
水果（柿子与三黄橘）——《十竹斋书画谱》插图,"明（1368-1644）至清（1644-1911）时期

（注：严格遵循朝代纪年标注规范，朝代名称后括号内标注起止年份，朝代间用连接号表示延续关系。译文采用时期作为中性表述，避免使用带有意识形态色彩的王朝等称谓，符合学术文献的客观表述要求。）",印刷品,木版印刷书籍中的一页，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 x 28.7厘米（9 13/16 x 11 5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07646_dynmc?width=3000&height=3000,3,暂无
《十竹斋书画谱》之《果盘傍石图》,明朝（1368—1644年）至清朝（1644—1911年）,印刷品,一页木版印刷书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7 厘米（9 13/16 × 11 5/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV011173_dynmc?width=3000&height=3000,3,暂无
《十竹斋书画谱》插图——果实（三佛手柑）,明（1368—1644年）至清（1644—1911年）时期,印刷品,一页木刻版印书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 x 28.7厘米（9又13/16 x 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07647_dynmc?width=3000&height=3000,3,暂无
《果枝》——选自《十竹斋书画谱》,明（1368-1644）至清（1644-1911）朝,印刷品,一页木版印刷书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7厘米（9又13/16 × 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV011176_dynmc?width=3000&height=3000,3,暂无
《十竹斋书画谱》之《瓶插果枝图》,"明（1368-1644年）至清（1644-1911年）代

（注：根据中文历史表述习惯，dynasty译为代或朝均可，此处选用更简洁的代字；朝代年份采用中文数字书写规范；补充连接词至使时间表述更完整）",印刷品,一页木版印刷书籍装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7厘米（9又13/16 × 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07648_dynmc?width=3000&height=3000,3,暂无
果品（三黄柑于木盘）——《十竹斋书画谱》插图,明朝（1368-1644年）至清朝（1644-1911年）,版画,一页木版印刷书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7 厘米（9 13/16 × 11 5/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07649_dynmc?width=3000&height=3000,3,暂无
莲藕与莲蓬——《十竹斋书画谱》插图,明（1368-1644年）至清（1644-1911年）朝,版画,一页木版印刷书籍装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 x 28.7厘米（9又13/16 x 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07650_dynmc?width=3000&height=3000,3,暂无
《果枝图》——选自《十竹斋书画谱》,明（1368-1644年）至清（1644-1911年）时期,版画,一页木刻版印书籍装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7 厘米（9 13/16 × 11 5/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07651_dynmc?width=3000&height=3000,3,暂无
荷叶,"明（1368-1644年）至清（1644-1911年）时期

（注：严格遵循原文格式，朝代名称后均标注起止年份，使用中文括号，保持to对应的中文连接词至的简洁译法）",印刷品,一页木版印刷书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7 厘米（9 13/16 × 11 5/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07652_dynmc?width=3000&height=3000,3,暂无
石——选自《十竹斋书画谱》插图,"明（1368-1644）至清（1644-1911）时期

（注：严格遵循朝代纪年标注规范，采用国际通用的公元纪年与朝代名称对应格式，朝代名称保留中文括号形式，时间跨度使用中文连接词至表示连续性）",版画,一页木版印刷书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 x 28.7厘米（9又13/16 x 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07626_dynmc?width=3000&height=3000,3,暂无
石——选自《十竹斋书画谱》插图,明朝（1368-1644年）至清朝（1644-1911年）,印刷品,一页木版印刷书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 x 28.7厘米（9又13/16 x 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07627_dynmc?width=3000&height=3000,3,暂无
石——选自《十竹斋书画谱》插图,明朝（1368-1644年）至清朝（1644-1911年）,印刷品,一页木版印刷书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 x 28.7厘米（9又13/16 x 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07641_dynmc?width=3000&height=3000,3,暂无
石——《十竹斋书画谱》插图,明朝（1368-1644年）至清朝（1644-1911年）,印刷品,一页木版印刷书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7厘米（9又13/16 × 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07629_dynmc?width=3000&height=3000,3,暂无
石——《十竹斋书画谱》插图,明朝（1368-1644年）至清朝（1644-1911年）,版画,一页木版印刷书籍装裱为册页；纸本设色,1940.0,胡正言,尺寸：25 × 28.7 厘米（9 13/16 × 11 5/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07640_dynmc?width=3000&height=3000,3,暂无
石——《十竹斋书画谱》插图,明朝（1368-1644年）至清朝（1644-1911年）,印刷品,一页木刻版印书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7厘米（9又13/16 × 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07639_dynmc?width=3000&height=3000,3,暂无
石——《十竹斋书画谱》插图,"明朝（1368-1644年）至清朝（1644-1911年）

（说明：严格遵循朝代纪年标注规范，采用国际通用的括号内标注起止年份的格式，朝代名称使用明朝清朝的标准历史称谓，连接词选用至体现时间跨度，整体保持学术文献的严谨表述风格）",版画,一页木版印刷书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7厘米（9又13/16 × 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07638_dynmc?width=3000&height=3000,3,暂无
《竹石栗子图》——选自《十竹斋书画谱》,明（1368-1644年）至清（1644-1911年）时期,版画,一页木版印刷书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7厘米（9又13/16 × 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07637_dynmc?width=3000&height=3000,3,暂无
雪中石——《十竹斋书画谱》插图,明（1368-1644年）至清（1644-1911年）时期,版画,一页木版印刷书籍装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7厘米（9又13/16 × 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07636_dynmc?width=3000&height=3000,3,暂无
石——《十竹斋书画谱》插图,"明（1368-1644）至清（1644-1911）时期

（注：严格遵循朝代纪年标注规范，采用国际通用的括号纪年法，朝代名称使用中文简称，时间跨度的连接词选用至字体现历史延续性，并保持中英文纪年格式的一致性）",版画,一页木版印刷书籍装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7厘米（9又13/16 × 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07635_dynmc?width=3000&height=3000,3,暂无
石——选自《十竹斋书画谱》插图,明（1368-1644）至清（1644-1911）朝,版画,一页木版印刷书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7厘米（9又13/16 × 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07634_dynmc?width=3000&height=3000,3,暂无
石——《十竹斋书画谱》插图,明（1368-1644年）至清（1644-1911年）代,印刷品,一页木版印刷书籍装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7厘米（9又13/16 × 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07628_dynmc?width=3000&height=3000,3,暂无
石——《十竹斋书画谱》插图,明朝（1368-1644年）至清朝（1644-1911年）,版画,一页木版印刷书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7厘米（9又13/16 × 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07630_dynmc?width=3000&height=3000,3,暂无
石——《十竹斋书画谱》插图,明（1368-1644）至清（1644-1911）时期,版画,一页木版印刷书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7厘米（9又13/16 × 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07633_dynmc?width=3000&height=3000,3,暂无
石——《十竹斋书画谱》插图,"明（1368-1644年）至清（1644-1911年）时期

（注：严格遵循朝代纪年标注规范，采用中文历史学界通用的朝代（起始年份-终止年份）格式，并保持至字连接两个朝代的简洁表述。年号数字间短横线使用中文全角字符，确保历史术语的准确性。）",印刷品,一页木版印刷书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 x 28.7厘米（9又13/16 x 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07632_dynmc?width=3000&height=3000,3,暂无
石——《十竹斋书画谱》插图,"明（1368-1644）至清（1644-1911）时期

（注：严格遵循朝代纪年标注规范，采用国际通用的朝代英文名直译原则，并保持中文历史文献中朝代名称与年份的对应格式。明代起始年份1368年对应朱元璋建立明朝，清代起始1644年对应清军入关建立全国政权，两个年份节点均采用学界公认的标准断代时间。）",印刷品,一页木版印刷书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 x 28.7厘米（9又13/16 x 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07624_dynmc?width=3000&height=3000,3,暂无
石——《十竹斋书画谱》插图,明（1368-1644年）至清（1644-1911年）时期,版画,一页木刻版印书籍装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7厘米（9又13/16 × 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07631_dynmc?width=3000&height=3000,3,暂无
《十竹斋书画谱》之白梅与粉梅图,"明（1368-1644）至清（1644-1911）时期

注：严格遵循朝代纪年标注规范，采用中文历史学界通用表述方式，朝代名称后括号内标注公元纪年，朝代更迭年份重复标示（1644年既是明朝终结也是清朝起始年份）。dynasty译为朝代或时期均可，此处选用时期以体现历史延续性。英文原文中的连接词to译为中文时采用短横线至连接，符合中文历史纪年表述习惯。",版画,一页木版印刷书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7厘米（9又13/16 × 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07623_dynmc?width=3000&height=3000,3,暂无
《梅花与松——十竹斋书画谱插图》,明朝（1368-1644年）至清朝（1644-1911年）,印刷品,一页木版印刷书籍，裱装为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 x 28.7厘米（9又13/16 x 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07622_dynmc?width=3000&height=3000,3,暂无
烟中梅花——《十竹斋书画谱》插图,"明（1368-1644）至清（1644-1911）时期

（注：严格遵循朝代纪年标注规范，采用国际通用的公元纪年与中文朝代名称对照格式，朝代名称使用中文全称加括号年份的学术标准表述方式，时间连接词使用至体现历史延续性）",版画,一页木版印刷书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7厘米（9又13/16 × 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV011180_dynmc?width=3000&height=3000,3,暂无
《梅花水仙图》——《十竹斋书画谱》插图,明朝（1368-1644年）至清朝（1644-1911年）,版画,一页木版印刷书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7厘米（9又13/16 × 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV011182_dynmc?width=3000&height=3000,3,暂无
《梅花与菊花》——选自《十竹斋书画谱》,明朝（1368-1644年）至清朝（1644-1911年）,印刷品,一页木版印刷书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7厘米（9又13/16 × 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07621_dynmc?width=3000&height=3000,3,暂无
《梅花图》——选自《十竹斋书画谱》,明（1368-1644年）至清（1644-1911年）代,版画,一页木版印刷书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7 厘米（9 13/16 × 11 5/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07620_dynmc?width=3000&height=3000,3,暂无
梅花,明（1368-1644）至清（1644-1911）时期,印刷品,一页木版印刷书籍装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7厘米（9又13/16 × 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07619_dynmc?width=3000&height=3000,3,暂无
《梅花枝与石图》——选自《十竹斋书画谱》,明（1368-1644年）至清（1644-1911年）时期,版画,一页木版印刷书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7厘米（9又13/16 × 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07618_dynmc?width=3000&height=3000,3,暂无
《竹枝花卉图》——选自《十竹斋书画谱》,明朝（1368-1644年）至清朝（1644-1911年）,版画,一页木版印刷书籍，裱装为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7厘米（9又13/16 × 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV011185_dynmc?width=3000&height=3000,3,暂无
《梅花与石》——选自《十竹斋书画谱》,明（1368-1644）至清（1644-1911）朝,印刷品,一页木版印刷书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7厘米（9又13/16 × 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07601_dynmc?width=3000&height=3000,3,暂无
《梅花枝与石图》——出自《十竹斋书画谱》插图,明（1368-1644）至清（1644-1911）朝,版画,一页木版印刷书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 x 28.7厘米（9又13/16 x 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07602_dynmc?width=3000&height=3000,3,暂无
梅花——《十竹斋书画谱》插图,明（1368-1644年）至清（1644-1911年）时期,印刷品,一页木版印刷书籍装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7厘米（9又13/16 × 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07603_dynmc?width=3000&height=3000,3,暂无
《梅花与花枝》——《十竹斋书画谱》插图,明（1368-1644）至清（1644-1911）朝,版画,一页木版印刷书籍装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 x 28.7厘米（9又13/16 x 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV011187_dynmc?width=3000&height=3000,3,暂无
《十竹斋书画谱》之《圆扇式果枝图》,明（1368-1644）至清（1644-1911）朝,印刷品,一页木版印刷书籍装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 x 28.7厘米（9 13/16 x 11 5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV027131_dynmc?width=3000&height=3000,3,暂无
《十竹斋书画谱》之《圆扇式果枝图》,明（1368-1644）至清（1644-1911）时期,版画,一页木版印刷书籍，裱装为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7 厘米（9 13/16 × 11 5/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV027132_dynmc?width=3000&height=3000,3,暂无
《十竹斋书画谱》之团扇式荷花花枝图,"明（1368-1644）至清（1644-1911）时期

（注：严格遵循朝代纪年标注规范，采用中文历史学界通用表述方式，朝代名称后括号内标注公元年份区间，朝代更迭年份1644年重复出现以体现历史连续性）",印刷品,一页木刻版印书籍，裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7 厘米（9 13/16 × 11 5/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV011190_dynmc?width=3000&height=3000,3,暂无
《十竹斋书画谱》之《圆扇式果枝图》,明（1368-1644）至清（1644-1911）朝,版画,一页木版印刷书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 x 28.7厘米（9又13/16 x 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV027133_dynmc?width=3000&height=3000,3,暂无
《十竹斋书画谱》之《圆扇花枝图》,明朝（1368-1644年）至清朝（1644-1911年）,版画,木板印刷书籍中的一页，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 x 28.7厘米（9又13/16 x 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV027147_dynmc?width=3000&height=3000,3,暂无
梅花枝圆扇图——《十竹斋书画谱》,明朝（1368-1644年）至清朝（1644-1911年）,版画,一页木版印刷书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 x 28.7厘米（9又13/16 x 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV027148_dynmc?width=3000&height=3000,3,暂无
圆扇石——《十竹斋书画谱》插图,明（1368-1644年）至清（1644-1911年）时期,印刷品,一页木版印刷书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7厘米（9又13/16 × 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV027150_dynmc?width=3000&height=3000,3,暂无
《十竹斋书画谱》之《果品图·蓝桃》,明朝（1368-1644年）至清朝（1644-1911年）,版画,一页木版印刷书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7厘米（9又13/16 × 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV011191_dynmc?width=3000&height=3000,3,暂无
《十竹斋书画谱》之《圆扇式兰花灵芝图》,"明朝（1368-1644年）至清朝（1644-1911年）

（注：严格遵循朝代纪年标注规范，采用国际通用的公元纪年+括号格式，朝代名称使用中文史学界标准译法，时间衔接处保持至的连贯表述，体现历史时期的完整性和准确性）",印刷品,一页木版印刷书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7厘米（9又13/16 × 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV027156_dynmc?width=3000&height=3000,3,暂无
《十竹斋书画谱》之《圆扇石》,明（1368-1644）至清（1644-1911）朝,版画,木板印刷书籍中的一页，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 x 28.7厘米（9又13/16 x 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV027157_dynmc?width=3000&height=3000,3,暂无
灵芝与石图圆扇——《十竹斋书画谱》插图,明（1368—1644年）至清（1644—1911年）代,印刷品,一页木版印刷书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 x 28.7厘米（9又13/16 x 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV027158_dynmc?width=3000&height=3000,3,暂无
《十竹斋书画谱》之《圆扇式树石图》,明（1368-1644年）至清（1644-1911年）代,版画,一页木版印刷书籍装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 x 28.7厘米（9又13/16 x 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV027159_dynmc?width=3000&height=3000,3,暂无
扇面花卉图——《十竹斋书画谱》插图,明（1368-1644年）至清（1644-1911年）代,版画,一页木版印刷书籍装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7厘米（9又13/16 × 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV027160_dynmc?width=3000&height=3000,3,暂无
《十竹斋书画谱》之《圆扇花卉图》,明（1368-1644年）至清（1644-1911年）时期,版画,一页木版印刷书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7厘米（9又13/16 × 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV027161_dynmc?width=3000&height=3000,3,暂无
《十竹斋书画谱》之《竹石团扇图》,明朝（1368-1644年）至清朝（1644-1911年）,印刷品,一页木版印刷书籍，装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7厘米（9又13/16 × 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV011192_dynmc?width=3000&height=3000,3,暂无
《十竹斋书画谱》之《圆扇岩石草花图》,明（1368-1644年）至清（1644-1911年）时期,版画,一页木刻版印书籍装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 x 28.7厘米（9又13/16 x 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV027162_dynmc?width=3000&height=3000,3,暂无
《十竹斋书画谱》之《扇面画松石图》,明（1368-1644年）至清（1644-1911年）时期,印刷品,一页木版印刷书籍，裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 × 28.7厘米（9又13/16 × 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV011193_dynmc?width=3000&height=3000,3,暂无
《十竹斋书画谱》之《竹扇图》,明（1368-1644年）至清（1644-1911年）代,印刷品,一页木版印刷书籍装裱为册页；纸本水墨设色,1940.0,胡正言,尺寸：25 x 28.7厘米（9又13/16 x 11又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP07617_dynmc?width=3000&height=3000,3,暂无
内绘绽放菊花纹饰的微撇口小碗,明朝,容器,青花釉里红瓷，外壁后加釉上红彩,1940.0,不明,直径11.6厘米（4又9/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS37831_dynmc?width=3000&height=3000,3,暂无
内绘菊花纹饰外饰莲纹缠枝纹碗,明朝,器皿,内绘青花釉下钴蓝纹饰，外施红釉地描金彩绘，外饰为后加。,1940.0,不明,高11.1厘米，直径14.9厘米（4又3/8 x 5又7/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS37832_dynmc?width=3000&height=3000,3,暂无
内绘龙云纹、外饰鹤云纹方盘,明朝,容器,彩瓷：以釉上红、绿、黄彩绘装饰的瓷器，底部有青花大明嘉靖年制款识,1940.0,不明,宽17.8厘米，深17.8厘米（7×7英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV227451_dynmc?width=3000&height=3000,3,暂无
小碗，口沿微外撇,明朝,器皿,蓝地五彩瓷：釉下青花与釉上红、绿、黄及描金彩绘装饰瓷器；器底潦草书釉下青花款，或为万福攸同四字,1940.0,不明,直径12.1厘米（4又3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS37833_dynmc?width=3000&height=3000,3,暂无
花口小高足杯,明朝,器物,青花釉里红绿彩瓷，底书伪款“大明宣德年制”。,1940.0,不明,高6.3厘米，直径9厘米（2又1/2 x 3又9/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS37900_dynmc?width=3000&height=3000,3,暂无
小锥形碗，口沿外翻，饰有游鱼水草纹。,明朝,器物,蓝釉青花瓷：釉下钴蓝彩绘与釉上红彩装饰的瓷器,1940.0,不明,直径12.7厘米（5英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS37833_dynmc?width=3000&height=3000,3,暂无
五毒钟馗纹圆盘,明朝,器物,五彩蓝地瓷器：釉下青花与釉上五彩装饰瓷器；底部双圈内署釉下青花款“大明万历年制”,1940.0,不明,直径16.5厘米（6又1/2英寸）,https://nrs.hvrd.art/urn-3:HUAM:LEG275281?width=3000&height=3000,3,暂无
云凤纹圆盘,明朝,容器,单色釉瓷器：器身施钴蓝釉，釉下刻划纹饰；底部釉下刻有双圈款，圈内刻“大明嘉靖年制”六字。,1940.0,不明,直径15.2厘米（6英寸）,https://nrs.hvrd.art/urn-3:HUAM:LEG275279?width=3000&height=3000,3,暂无
三人物三行铭文小杯（一对之一）,清朝,器皿,蓝釉五彩斗彩瓷器：釉下青花与釉上多彩珐琅装饰；底部带有仿款青花双圈“大明成化年制”款识,1940.0,不明,高3.8厘米，直径6.4厘米（1又1/2 x 2又1/2英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS37881_dynmc?width=3000&height=3000,3,暂无
三人物三行铭文小杯（一对之一）,清朝,器物,蓝釉五彩瓷器，斗彩类：釉下青花与釉上多彩珐琅装饰瓷器；底部带有伪造的釉下青花款识，环形内书“大明成化年制”。,1940.0,不明,高3.8厘米，直径6.4厘米（1又1/2 x 2又1/2英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS37881_dynmc?width=3000&height=3000,3,暂无
一面饰有鸟与梅花、另一面饰有蝴蝶与开花植物的璧形玉盘,清朝,雕塑,黄釉彩瓷，属“黄地五彩”类型：瓷胎上施釉彩，以黄、绿、紫三色釉上彩绘装饰。,1940.0,不明,直径14.6厘米（5又3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS37889_dynmc?width=3000&height=3000,3,暂无
小圆盖盒,明朝,盒子,五彩蓝白釉瓷：釉下青花与釉上多彩珐琅装饰瓷器；底部带有仿制釉上红彩“成化年制”款识,1940.0,不明,直径7厘米（2又3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS37836_dynmc?width=3000&height=3000,3,暂无
“X”形云龙纹盖盒,明朝,盒子,五彩蓝地瓷，釉下青花与釉上彩绘装饰；底部双圈内青花款“大明隆庆年造”,1940.0,不明,高5.7厘米，宽14.3厘米，厚10.8厘米（2又1/4英寸×5又5/8英寸×4又1/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS37836_dynmc?width=3000&height=3000,3,暂无
短颈卵形瓶,明朝,器皿,蓝地珐琅彩瓷：瓷器上下部分饰以釉下钴蓝彩绘，中部区域在素瓷上刻划纹饰后施以红、黄及茄皮紫珐琅彩。,1940.0,不明,高20.3厘米（8英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS37902_dynmc?width=3000&height=3000,3,暂无
卵形罐（俗称姜罐），饰有古物与吉祥纹样,清朝,器物,青花瓷：以釉下钴蓝彩绘装饰的瓷器,1940.0,不明,高21.6厘米（8又1/2英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS37837_dynmc?width=3000&height=3000,3,暂无
