name,dynasty,type,description,entry_time,Author,size,图片URL,museum_id,materials
鹅首壶,汉朝,器物,铸铜,2006.0,不明,高33厘米，直径18.3厘米（13×7又3/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00137_dynmc?width=3000&height=3000,3,暂无
大盖罐（壶）,汉朝,器皿,灰陶内壁冷彩绘,2006.0,不明,高67.8厘米，直径43厘米（26又11/16 x 16又15/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:61374_dynmc?width=3000&height=3000,3,暂无
粮仓罐,汉朝,器皿,灰陶刻划压印纹器,2006.0,不明,高34.2厘米，直径24.6厘米（13又7/16×9又11/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00129_dynmc?width=3000&height=3000,3,暂无
圆柱形三足器（联）,汉朝,器皿,灰色炻器,2006.0,不明,高16厘米 × 宽（腿部间距）19.3厘米 × 直径20厘米（6又5/16 × 7又5/8 × 7又7/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00133_dynmc?width=3000&height=3000,3,暂无
带盖三足罐,汉朝,器皿,饰有压印纹的陶器,2006.0,不明,高13.3厘米，宽（含把手）14.2厘米，直径13.4厘米（5又1/4英寸×5又9/16英寸×5又1/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00134_dynmc?width=3000&height=3000,3,暂无
漆涂宽体罐,汉代,器皿,漆陶,2006.0,这段文字只有一个英文单词Translate，翻译为中文是翻译。,高34.1厘米，直径32.4厘米（13又7/16英寸×12又3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00138_dynmc?width=3000&height=3000,3,暂无
宽体罐,汉朝,器皿,灰陶冷彩绘,2006.0,不明,高42.2厘米，直径38.2厘米（16又5/8 x 15又1/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00130_dynmc?width=3000&height=3000,3,暂无
覆盖,汉朝,器皿,灰色陶器，镂空装饰，残留冷绘红白颜料痕迹,2006.0,不明,高20厘米 × 宽11厘米 × 深11厘米（7又7/8 × 4又5/16 × 4又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00170_dynmc?width=3000&height=3000,3,暂无
带盖鼎（鼎）,汉朝,器皿,灰色陶器，冷彩绘制,2006.0,不明,高22.3厘米 × 宽29.2厘米 × 直径24.3厘米（8又3/4英寸 × 11又1/2英寸 × 9又9/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00256_dynmc?width=3000&height=3000,3,暂无
带盖鼎（鼎）,汉朝,器皿,灰陶冷彩绘,2006.0,不明,高22.3厘米 × 宽（含把手）29.7厘米 × 直径24.1厘米（8又3/4 × 11又11/16 × 9又1/2英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00257_dynmc?width=3000&height=3000,3,暂无
圆形带盖盒,汉朝,器皿,灰陶冷彩绘,2006.0,不明,高20厘米，直径23.8厘米（7又7/8 x 9又3/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP01323_dynmc?width=3000&height=3000,3,暂无
圆形带盖盒,汉朝,容器,冷绘葬器：深灰色陶器，饰以杂色冷绘颜料,2006.0,不明,高19.6厘米，直径23.4厘米（7又11/16×9又3/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP01324_dynmc?width=3000&height=3000,3,暂无
圆柱形三足器（奁）配锥形盖,汉朝,器皿,灰陶冷彩陶器,2006.0,不明,高23.5厘米 × 宽22厘米 × 直径19.9厘米（9 1/4英寸 × 8 11/16英寸 × 7 13/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00258_dynmc?width=3000&height=3000,3,暂无
带动物形嘴的罐子,汉朝,器皿,灰色陶器，饰有冷彩绘纹,2006.0,不明,高34.6厘米 直径27厘米（13又5/8英寸×10又5/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00259_dynmc?width=3000&height=3000,3,暂无
茧形罐,汉朝,容器,灰色陶器，冷绘颜料,2006.0,不明,高23.8厘米 × 宽27厘米 × 深18厘米（9又3/8英寸 × 10又5/8英寸 × 7又1/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00255_dynmc?width=3000&height=3000,3,暂无
带图案装饰的盖罐（壶）,汉朝,器皿,灰陶冷彩绘,2006.0,不明,高45.5厘米，直径29厘米（17又15/16英寸×11又7/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:771837?width=3000&height=3000,3,暂无
茧形罐,汉朝,器物,刻纹陶器,2006.0,不明,高39.5厘米×宽44.5厘米×深30.7厘米（15又9/16英寸×17又1/2英寸×12又1/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00131_dynmc?width=3000&height=3000,3,暂无
长颈壶（hu）,汉朝,器皿,浅灰色陶器，带刻划纹饰,2006.0,不明,高46厘米 x 直径30厘米（18 1/8 x 11 13/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00128_dynmc?width=3000&height=3000,3,暂无
大型圆顶形容器,汉朝,器皿,灰色陶器，饰有刻划纹,2006.0,不明,高22.7厘米，直径31.5厘米（8又15/16英寸×12又3/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00132_dynmc?width=3000&height=3000,3,暂无
山形熏炉（博山炉）,汉朝,器皿,灰色炻器,2006.0,不明,高21.5厘米，直径23厘米（8又7/16 x 9又1/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00127_dynmc?width=3000&height=3000,3,暂无
大圆腹罐（瓮）,汉朝,器物,灰陶,2006.0,不明,高51.1厘米，直径56.5厘米（20又1/8 x 22又1/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:61375_dynmc?width=3000&height=3000,3,暂无
大瓮,周朝,器物,印纹陶器,2006.0,不明,高46.5厘米，直径42厘米（18又5/16英寸 × 16又9/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV144017_dynmc?width=3000&height=3000,3,暂无
圆柱形三足器（联）,汉朝,容器,灰色陶器，残留冷彩颜料痕迹,2006.0,不明,高14.6厘米，直径21.7厘米（5又3/4 x 8又9/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00240_dynmc?width=3000&height=3000,3,暂无
带柄矩形盆（匜）,汉朝,器皿,灰色陶器，饰以冷彩颜料,2006.0,不明,高10.9厘米 × 宽20.2厘米 × 长26.4厘米（4又5/16英寸 × 7又15/16英寸 × 10又3/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00239_dynmc?width=3000&height=3000,3,暂无
椭圆杯（耳杯）,汉朝,容器,彩绘陶器,2006.0,不明,高3.3厘米×长12.7厘米×宽9.8厘米（1又5/16英寸×5英寸×3又7/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00236_dynmc?width=3000&height=3000,3,暂无
龙首柄勺,汉朝,工具与设备,灰色陶器，残留冷彩颜料痕迹,2006.0,不明,高11厘米 x 长14.1厘米 x 宽9厘米（4 5/16英寸 x 5 9/16英寸 x 3 9/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00238_dynmc?width=3000&height=3000,3,暂无
勺,汉朝,工具与设备,灰陶，残留冷彩颜料痕迹,2006.0,不明,高12.5厘米 × 长15.2厘米 × 宽6.6厘米（4又15/16英寸 × 6英寸 × 2又5/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00237_dynmc?width=3000&height=3000,3,暂无
长颈壶（hu）,汉朝,器皿,绿铅釉陶器,2006.0,不明,高45厘米，直径35厘米（17又11/16×13又3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00179_dynmc?width=3000&height=3000,3,暂无
山水纹碗,汉朝,器皿,绿铅釉陶器,2006.0,不明,高8.4厘米，直径18.3厘米（3又5/16 x 7又3/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00234_dynmc?width=3000&height=3000,3,暂无
长颈壶（hu）,汉朝,器皿,绿铅釉陶器,2006.0,不明,高37.4厘米，直径28.6厘米（14又3/4英寸×11又1/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00185_dynmc?width=3000&height=3000,3,暂无
长颈壶（hu）,汉朝,器物,绿铅釉陶器,2006.0,不明,高32厘米×直径26.1厘米（12又5/8英寸×10又1/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00189_dynmc?width=3000&height=3000,3,暂无
带盖鼎（鼎）,汉朝,器皿,绿铅釉陶器,2006.0,不明,高18厘米 × 宽25.5厘米 × 直径20.1厘米（7又1/16英寸 × 10又1/16英寸 × 7又15/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00186_dynmc?width=3000&height=3000,3,暂无
带盖鼎,汉朝,容器,绿铅釉陶器,2006.0,不明,高17.5厘米 宽（含双耳）24.6厘米 直径20.1厘米（6又7/8×9又11/16×7又15/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00183_dynmc?width=3000&height=3000,3,暂无
圆柱形三足器（联）配锥形盖,汉朝,器物,绿铅釉陶器,2006.0,不明,高25.8厘米，直径20厘米（10又3/16英寸×7又7/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00182_dynmc?width=3000&height=3000,3,暂无
圆柱形三足连盖容器（联）,汉朝,器皿,绿铅釉陶器,2006.0,不明,带盖：高25.9厘米×直径20厘米（10又3/16英寸×7又7/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00187_dynmc?width=3000&height=3000,3,暂无
带圆顶盖的圆柱形三足器（奁）,汉朝,器物,绿铅釉陶器,2006.0,不明,带盖：高21.3厘米×直径21厘米（8又3/8英寸×8又1/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00188_dynmc?width=3000&height=3000,3,暂无
圆柱形三足器（簾）配圆顶盖,汉朝,容器,绿釉陶器,2006.0,不明,带盖：高20.2厘米，直径21厘米（7又15/16 x 8又1/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00184_dynmc?width=3000&height=3000,3,暂无
熊形底座灯,汉朝,照明器具,绿铅釉陶器,2006.0,不明,高37.8厘米，顶部直径16.4厘米（14又7/8×6又7/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00265_dynmc?width=3000&height=3000,3,暂无
山形熏炉（博山炉）,汉朝,容器,绿釉陶器,2006.0,不明,高23厘米，直径14.8厘米（9又1/16 x 5又13/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00268_dynmc?width=3000&height=3000,3,暂无
龟形底座博山炉,汉朝,容器,绿褐铅釉陶器,2006.0,不明,高25.3厘米 × 直径12厘米（9又15/16英寸 × 4又3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:771810?width=3000&height=3000,3,暂无
粮仓明器模型,汉朝,雕塑,绿铅釉陶器,2006.0,不明,高26厘米，直径17.9厘米（10又1/4英寸×7又1/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV143668_dynmc?width=3000&height=3000,3,暂无
带盖长颈壶（壶）,汉朝,容器,褐铅釉陶器,2006.0,不明,带盖：高43.7厘米×直径28.4厘米（17又3/16英寸×11又3/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00181_dynmc?width=3000&height=3000,3,暂无
带盖长颈壶（壶）,汉朝,器物,褐釉陶器,2006.0,不明,带盖：高44厘米，直径28.5厘米（17又5/16 x 11又1/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00180_dynmc?width=3000&height=3000,3,暂无
圆柱形三足器（奁）配锥形盖,汉朝,容器,褐铅釉陶器,2006.0,不明,高27.7厘米，直径21.1厘米（10又7/8 x 8又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00267_dynmc?width=3000&height=3000,3,暂无
四足兽形水滴器,晋朝,艺术家工具,褐铅釉陶器,2006.0,不明,高6.4厘米×长12.9厘米×宽5.7厘米（2又1/2英寸×5又1/16英寸×2又1/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00233_dynmc?width=3000&height=3000,3,暂无
长颈壶（壶）,汉朝,容器,原始瓷器：施天然灰釉的炻器,2006.0,不明,高42.5厘米，直径37.6厘米（16又3/4 x 14又13/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:771843?width=3000&height=3000,3,暂无
长颈壶（壶）,汉代,容器,原始瓷器：带天然灰釉的炻器,2006.0,不明,高43.3厘米，直径37.2厘米（17又1/16 x 14又5/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:771836?width=3000&height=3000,3,暂无
井栏明器,汉朝,容器,黄绿釉炻器,2006.0,不明,高13.7厘米，直径18.2厘米（5又3/8英寸×7又3/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00235_dynmc?width=3000&height=3000,3,暂无
魂瓶（魂瓶）,三国时期（220年－280年）至西晋（266年－317年）,容器,越窑：青釉炻器,2006.0,不明,高49厘米，直径28厘米（19又5/16英寸×11英寸）,https://nrs.hvrd.art/urn-3:HUAM:771830?width=3000&height=3000,3,暂无
鸡首壶,晋朝,器皿,越窑：青釉炻器,2006.0,不明,高13.4厘米，直径14.6厘米（5又1/4 x 5又3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:771580?width=3000&height=3000,3,暂无
兽形器,晋朝,容器,越窑：青釉瓷器,2006.0,不明,高10.8厘米 × 宽9.5厘米 × 直径10.5厘米（4又1/4英寸 × 3又3/4英寸 × 4又1/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:DDC100620_dynmc?width=3000&height=3000,3,暂无
带附盆的球形香炉,晋朝,器皿,越窑：青釉炻器,2006.0,不明,高17.5厘米 x 直径15厘米（6又7/8 x 5又7/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP01245_dynmc?width=3000&height=3000,3,暂无
盆,晋朝,器皿,越窑：青釉炻器,2006.0,不明,高6厘米，直径23.7厘米（2又3/8英寸 × 9又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP01242_dynmc?width=3000&height=3000,3,暂无
盘口罐,晋朝,器物,越窑：青釉炻器,2006.0,不明,高22.4厘米，直径22.4厘米（8又13/16英寸×8又13/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00227_dynmc?width=3000&height=3000,3,暂无
卵形罐,晋朝,器皿,越窑：青釉炻器,2006.0,不明,高34厘米 x 直径41.3厘米（13又3/8英寸 x 16又1/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00174_dynmc?width=3000&height=3000,3,暂无
带棕色圆点的有盖罐,晋朝,容器,越窑器：青釉加彩陶器,2006.0,不明,带盖：高12.8厘米×直径13.6厘米（5又1/16英寸×5又3/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00229_dynmc?width=3000&height=3000,3,暂无
带棕色圆点的罐子,晋朝,容器,越窑：青釉加彩陶器,2006.0,不明,高8.2厘米，直径11.9厘米（3又1/4×4又11/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV143657_dynmc?width=3000&height=3000,3,暂无
折沿瓶,南北朝时期,器皿,青釉炻器,2006.0,不明,高30.9厘米，直径22.1厘米（12又3/16英寸×8又11/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:771807?width=3000&height=3000,3,暂无
莲瓣纹鸡首壶,南北朝时期,器皿,青釉炻器,2006.0,不明,高32.2厘米，直径21.5厘米（12又11/16×8又7/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00175_dynmc?width=3000&height=3000,3,暂无
莲瓣纹敛口瓶,南北朝时期（420-589年）至隋朝（581-618年）,器物,青釉炻器,2006.0,不明,高31.7厘米，直径19.6厘米（12又1/2英寸 × 7又11/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00178_dynmc?width=3000&height=3000,3,暂无
三足圆形墨盘,南北朝时期（420-589年）至隋朝（581-618年）,艺术家工具,青釉炻器,2006.0,不明,高5.5厘米，直径16.6厘米（2又3/16英寸×6又9/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00230_dynmc?width=3000&height=3000,3,暂无
调色盘或圆形支架,南北朝时期（420-589年）至隋朝（581-618年）,艺术家工具,青铜,2006.0,不明,高3.8厘米 × 宽（腿部跨度）12.3厘米 × 直径10.2厘米（1又1/2 × 4又13/16 × 4英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP01241_dynmc?width=3000&height=3000,3,暂无
仿编篮,南北朝时期（420-589年）至隋朝（581-618年）,容器,青釉炻器,2006.0,不明,高11厘米，直径14.1厘米（4又5/16英寸×5又9/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP01243_dynmc?width=3000&height=3000,3,暂无
带内衬的仿编篮,南北朝时期（420-589年）至隋朝（581-618年）,容器,青瓷与银器,2006.0,不明,9.2 × 10.2 厘米（3 5/8 × 4 英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP01244_dynmc?width=3000&height=3000,3,暂无
仿编篮纹衬垫,南北朝时期（420-589年）至隋朝（581-618年）,器皿,银丝编织片,2006.0,不明,高9.2厘米，直径10.2厘米（3又5/8 × 4英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP01244_dynmc?width=3000&height=3000,3,暂无
双人灶台墓葬模型,南北朝时期,雕塑,青釉炻器,2006.0,不明,高10.6厘米×宽13.5厘米×深11.6厘米（4又3/16英寸×5又5/16英寸×4又9/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP09333_dynmc?width=3000&height=3000,3,暂无
莲瓣尊,北齐（550-577年）至隋（581-618年）时期,器物,青釉炻器,2006.0,不明,高33.2厘米，直径22厘米（13又1/16 x 8又11/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:771799?width=3000&height=3000,3,暂无
底座盘,隋朝,容器,青釉炻器,2006.0,不明,高13厘米，直径31.5厘米（5又1/8×12又3/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:771804?width=3000&height=3000,3,暂无
莲瓣纹盖罐,南北朝时期（420-589年）至隋朝（581-618年）,器皿,青釉炻器,2006.0,不明,带盖：高22.9厘米×直径21.5厘米（9×8又7/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP01247_dynmc?width=3000&height=3000,3,暂无
椭圆瓶配碟口,隋朝,器皿,青釉炻器,2006.0,不明,高27厘米，直径14厘米（10又5/8 x 5又1/2英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00195_dynmc?width=3000&height=3000,3,暂无
盘口瓶,隋朝,器皿,青釉炻器,2006.0,不明,高18.9厘米×直径11.3厘米（7又7/16×4又7/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:771584?width=3000&height=3000,3,暂无
翻口罐,南北朝时期（420—589年）至隋朝（581—618年）,器皿,青釉炻器,2006.0,不明,高40.8厘米，直径35.5厘米（16又1/16 x 14英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00172_dynmc?width=3000&height=3000,3,暂无
带盖球形罐,南北朝时期（420-589年）至隋朝（581-618年）,容器,青釉炻器,2006.0,不明,带盖：高20.7厘米×直径19.2厘米（8 1/8×7 9/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:792309?width=3000&height=3000,3,暂无
莲瓣纹盖罐,南北朝时期（420-589年）至隋朝（581-618年）,容器,青釉炻器,2006.0,不明,带盖：高33.8厘米 × 直径31厘米（13 5/16 × 12 3/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:771800?width=3000&height=3000,3,暂无
饰有圆形花卉纹的罐子,南北朝时期（420-589年）至隋朝（581-618年）,器皿,青釉炻器,2006.0,不明,高24.3厘米，直径22.7厘米（9又9/16英寸×8又15/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00232_dynmc?width=3000&height=3000,3,暂无
山形熏炉（博山炉）,南北朝时期,器皿,青釉炻器,2006.0,不明,高31.4厘米，直径21厘米（12又3/8 x 8又1/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP01246_dynmc?width=3000&height=3000,3,暂无
宽口带环耳罐,唐朝（618年—907年）至五代时期（907年—960年）,器物,越窑：青釉炻器,2006.0,不明,高17.5厘米，直径20.3厘米（6又7/8 x 8英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00192_dynmc?width=3000&height=3000,3,暂无
宽口带提耳罐,唐朝,器物,旋铸青铜,2006.0,不明,高10.6厘米，直径12.2厘米（4又3/16英寸 × 4又13/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00155_dynmc?width=3000&height=3000,3,暂无
锥形碗,唐朝（618-907年）至五代时期（907-960年）,器皿,越窑：青釉炻器,2006.0,不明,高4.3厘米，直径14.5厘米（1又11/16×5又11/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:771795?width=3000&height=3000,3,暂无
长颈瓶,唐朝,容器,白炻器，施透明釉，釉色微泛绿。,2006.0,不明,高24.3厘米，直径11.3厘米（9又9/16 x 4又7/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:771792?width=3000&height=3000,3,暂无
底座盘,隋朝,器物,白陶胎，施透明釉，釉色微泛青。,2006.0,不明,高6.5厘米，直径9.5厘米（2又9/16×3又3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:787400?width=3000&height=3000,3,暂无
一对小型底座碟,隋朝,器皿,白炻器，施透明釉，微泛绿色,2006.0,不明,"2006.170.241.1：高6.5厘米×直径9.5厘米（2又9/16×3又3/4英寸）
2006.170.241.2：高6.6厘米×直径9.5厘米（2又5/8×3又3/4英寸）",https://nrs.hvrd.art/urn-3:HUAM:771798?width=3000&height=3000,3,暂无
底座盘,隋朝,容器,白炻器，施透明釉，釉色微泛青绿。,2006.0,不明,高6.6厘米，直径9.5厘米（2又5/8 x 3又3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:787443?width=3000&height=3000,3,暂无
杯子,隋（581年—618年）至唐（618年—907年）时期,器皿,白胎绿釉陶器,2006.0,不明,高7.4厘米，直径8.9厘米（2又15/16英寸×3又1/2英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00221_dynmc?width=3000&height=3000,3,暂无
三足圆盘配五杯,隋（581年—618年）至唐（618年—907年）时期,器物,白陶胎，施透明釉，釉色微泛青绿,2006.0,不明,"托盘：高5.8厘米，直径25.8厘米（2又5/16英寸×10又3/16英寸）
茶杯：高7.4厘米，直径8.9厘米（2又15/16英寸×3又1/2英寸）",https://nrs.hvrd.art/urn-3:HUAM:DDC253307_dynmc?width=3000&height=3000,3,暂无
杯,隋（581年—618年）至唐（618年—907年）时期,容器,白胎绿釉透明瓷,2006.0,不明,高7.4厘米 × 直径8.9厘米（2又15/16英寸 × 3又1/2英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00222?width=3000&height=3000,3,暂无
杯子,隋（581年—618年）至唐（618年—907年）时期,器皿,白陶器，施透明釉，釉色微泛绿。,2006.0,不明,高7.4厘米 × 直径8.9厘米（2又15/16英寸 × 3又1/2英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00219_dynmc?width=3000&height=3000,3,暂无
杯,隋（581年—618年）至唐（618年—907年）时期,器皿,白陶胎，施透明釉，釉色微泛青绿。,2006.0,不明,高7.4厘米 × 直径8.9厘米（2又15/16英寸 × 3又1/2英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00220_dynmc?width=3000&height=3000,3,暂无
杯,隋（581年—618年）至唐（618年—907年）代,器皿,白陶器，施透明釉，釉色微泛绿。,2006.0,不明,高7.4厘米，直径8.9厘米（2又15/16 x 3又1/2英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00223_dynmc?width=3000&height=3000,3,暂无
三足圆盘,隋（581年—618年）至唐（618年—907年）时期,容器,白胎绿釉透明瓷,2006.0,不明,高5.8厘米，直径25.8厘米（2又5/16 x 10又3/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00217_dynmc?width=3000&height=3000,3,暂无
朝圣瓶,隋（581年—618年）至唐（618年—907年）代,器皿,白胎绿釉透明釉石瓷,2006.0,不明,高19.2厘米 × 宽17.6厘米 × 深10厘米（7又9/16英寸 × 6又15/16英寸 × 3又15/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00163_dynmc?width=3000&height=3000,3,暂无
球状灯（？）带独立底座,隋朝,器物,白胎绿釉透明瓷,2006.0,不明,高37.5厘米×直径24厘米（14又3/4英寸×9又7/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:LEG001010?width=3000&height=3000,3,暂无
痰盂,唐朝,器皿,象牙白釉瓷质炻器,2006.0,不明,高11.7厘米，直径15.2厘米（4又5/8 x 6英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP01270?width=3000&height=3000,3,暂无
带盖卵形罐（罐）,唐朝,器皿,米白色炻器，施透明釉,2006.0,不明,带盖：高24.2厘米×直径20.5厘米（9又1/2×8又1/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00218?width=3000&height=3000,3,暂无
球腹执壶，龙形柄,唐朝,容器,白釉象牙色炻器,2006.0,不明,高26厘米 × 宽14.3厘米 × 直径13.5厘米（10又1/4英寸 × 5又5/8英寸 × 5又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:DDC253429_dynmc?width=3000&height=3000,3,暂无
带叶饰边盖盒,唐朝,盒子,白釉白石陶器,2006.0,不明,带盖：高6.8厘米，直径15.8厘米（2又11/16 × 6又1/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00214_dynmc?width=3000&height=3000,3,暂无
小盖盒,唐朝,盒子,白釉象牙色炻器,2006.0,不明,带盖：高4.8厘米，直径8.5厘米（1又7/8 x 3又3/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:789349?width=3000&height=3000,3,暂无
小盖罐,隋朝,器皿,施褐釉炻器,2006.0,不明,带盖：高7.4厘米×直径10厘米（2又15/16英寸×3又15/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:771791?width=3000&height=3000,3,暂无
短嘴壶,唐朝,器皿,褐釉炻器,2006.0,不明,高18.9厘米 宽（含柄嘴）13.5厘米 直径12.5厘米（7又7/16×5又5/16×4又15/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00161_dynmc?width=3000&height=3000,3,暂无
小盖盒,唐朝,盒子,褐釉炻器,2006.0,不明,带盖：高3.3厘米×直径5厘米（1又5/16×1又15/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00167_dynmc?width=3000&height=3000,3,暂无
蓝斑纹罐,唐朝,器物,深褐釉蓝斑炻器,2006.0,不明,高14.4厘米 × 直径14厘米（5又11/16 × 5又1/2英寸）,https://nrs.hvrd.art/urn-3:HUAM:771581?width=3000&height=3000,3,暂无
饰有程式化花卉纹样的碗,唐朝,器皿,深褐色釉陶器,2006.0,不明,高7.5厘米，直径18.4厘米（2又15/16英寸×7又1/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:771789?width=3000&height=3000,3,暂无
虎子（huzi）,北齐（550-577年）至隋（581-618年）时期,容器,铅釉炻器,2006.0,不明,高26.4厘米 × 宽13厘米 × 长30厘米（10又3/8英寸 × 5又1/8英寸 × 11又13/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:771788?width=3000&height=3000,3,暂无
敞口器,"北齐（550-577年）至隋（581-618年）时期

（注：严格采用朝代名加公元纪年的标准历史表述格式，朝代名使用全称北齐隋而非简称，年份范围用连接号表示起止，完整呈现两个朝代的更替关系）",器皿,铅釉陶器,2006.0,不明,高16厘米，直径14.6厘米（6又5/16英寸×5又3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00210_dynmc?width=3000&height=3000,3,暂无
莲瓣纹盖罐,北齐（550-577年）至隋（581-618年）时期,器皿,铅釉陶器,2006.0,不明,高18.6厘米，直径15.2厘米（7又5/16×6英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP00208_dynmc?width=3000&height=3000,3,暂无
